Label,Value,code_insee,Ville,catégorie
Hôtels classés 2 étoiles,0,08105,charleville-mezieres,Hôtels
Hôtels classés 3 étoiles,3,08105,charleville-mezieres,Hôtels
Hôtels classés 4 étoiles,1,08105,charleville-mezieres,Hôtels
Hôtels classés 5 étoiles,0,08105,charleville-mezieres,Hôtels
Nombre de théâtres,2,10387,troyes,Culture
Nombre de cinémas,1,10387,troyes,Culture
Nombre de musées,8,10387,troyes,Culture
Nombre de conservatoires,1,10387,troyes,Culture
Nombre de piscines,2,10387,troyes,Sports
Nombre de gymnases,22,10387,troyes,Sports
Nombre de stades,4,10387,troyes,Sports
Nombre de lieux dédiés au tennis,3,10387,troyes,Sports
Nombre de centres équestres,0,10387,troyes,Sports
Nombre de terrains de football et/ou de rugby,9,10387,troyes,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",11,10387,troyes,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,10387,troyes,Sports
Nombre d'hôtel(s),16,10387,troyes,Hôtels
Nombre de chambres d'hôtel,662,10387,troyes,Hôtels
Nombre de camping(s),0,10387,troyes,Hôtels
Nombre d'emplacements de camping,0,10387,troyes,Hôtels
Hôtels non-classés,0,10387,troyes,Hôtels
Hôtels classés 1 étoile,0,10387,troyes,Hôtels
Hôtels classés 2 étoiles,5,10387,troyes,Hôtels
Hôtels classés 3 étoiles,5,10387,troyes,Hôtels
Hôtels classés 4 étoiles,4,10387,troyes,Hôtels
Hôtels classés 5 étoiles,2,10387,troyes,Hôtels
Nombre de théâtres,1,11069,carcassonne,Culture
Nombre de cinémas,2,11069,carcassonne,Culture
Nombre de musées,3,11069,carcassonne,Culture
Nombre de conservatoires,1,11069,carcassonne,Culture
Nombre de piscines,4,11069,carcassonne,Sports
Nombre de gymnases,12,11069,carcassonne,Sports
Nombre de stades,11,11069,carcassonne,Sports
Nombre de lieux dédiés au tennis,4,11069,carcassonne,Sports
Nombre de centres équestres,2,11069,carcassonne,Sports
Nombre de terrains de football et/ou de rugby,15,11069,carcassonne,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",12,11069,carcassonne,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,11069,carcassonne,Sports
Nombre d'hôtel(s),37,11069,carcassonne,Hôtels
Nombre de chambres d'hôtel,1 571,11069,carcassonne,Hôtels
Nombre de camping(s),1,11069,carcassonne,Hôtels
Nombre d'emplacements de camping,200,11069,carcassonne,Hôtels
Hôtels non-classés,5,11069,carcassonne,Hôtels
Hôtels classés 1 étoile,1,11069,carcassonne,Hôtels
Hôtels classés 2 étoiles,9,11069,carcassonne,Hôtels
Hôtels classés 3 étoiles,13,11069,carcassonne,Hôtels
Hôtels classés 4 étoiles,5,11069,carcassonne,Hôtels
Hôtels classés 5 étoiles,4,11069,carcassonne,Hôtels
Nombre de théâtres,1,11262,narbonne,Culture
Nombre de cinémas,2,11262,narbonne,Culture
Nombre de musées,4,11262,narbonne,Culture
Nombre de conservatoires,1,11262,narbonne,Culture
Nombre de piscines,4,11262,narbonne,Sports
Nombre de gymnases,11,11262,narbonne,Sports
Nombre de stades,5,11262,narbonne,Sports
Nombre de lieux dédiés au tennis,5,11262,narbonne,Sports
Nombre de centres équestres,2,11262,narbonne,Sports
Nombre de terrains de football et/ou de rugby,7,11262,narbonne,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",9,11262,narbonne,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,11262,narbonne,Sports
Nombre d'hôtel(s),26,11262,narbonne,Hôtels
Nombre de chambres d'hôtel,967,11262,narbonne,Hôtels
Nombre de camping(s),6,11262,narbonne,Hôtels
Nombre d'emplacements de camping,2 107,11262,narbonne,Hôtels
Hôtels non-classés,6,11262,narbonne,Hôtels
Hôtels classés 1 étoile,0,11262,narbonne,Hôtels
Hôtels classés 2 étoiles,9,11262,narbonne,Hôtels
Hôtels classés 3 étoiles,7,11262,narbonne,Hôtels
Hôtels classés 4 étoiles,3,11262,narbonne,Hôtels
Hôtels classés 5 étoiles,1,11262,narbonne,Hôtels
Campings classés non classés,0,11262,narbonne,Sports
Campings classés 1 étoile,0,11262,narbonne,Sports
Campings classés 2 étoiles,1,11262,narbonne,Sports
Campings classés 3 étoiles,0,11262,narbonne,Sports
Campings classés 4 étoiles,5,11262,narbonne,Sports
Campings classés 5 étoiles,0,11262,narbonne,Sports
Nombre de théâtres,1,12145,millau,Culture
Nombre de cinémas,1,12145,millau,Culture
Nombre de musées,2,12145,millau,Culture
Nombre de conservatoires,0,12145,millau,Culture
Nombre de piscines,2,12145,millau,Sports
Nombre de gymnases,5,12145,millau,Sports
Nombre de stades,3,12145,millau,Sports
Nombre de lieux dédiés au tennis,3,12145,millau,Sports
Nombre de centres équestres,2,12145,millau,Sports
Nombre de terrains de football et/ou de rugby,4,12145,millau,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",10,12145,millau,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,12145,millau,Sports
Nombre d'hôtel(s),15,12145,millau,Hôtels
Nombre de chambres d'hôtel,543,12145,millau,Hôtels
Nombre de camping(s),9,12145,millau,Hôtels
Nombre d'emplacements de camping,1 312,12145,millau,Hôtels
Hôtels non-classés,3,12145,millau,Hôtels
Hôtels classés 1 étoile,0,12145,millau,Hôtels
Hôtels classés 2 étoiles,4,12145,millau,Hôtels
Hôtels classés 3 étoiles,7,12145,millau,Hôtels
Hôtels classés 4 étoiles,1,12145,millau,Hôtels
Hôtels classés 5 étoiles,0,12145,millau,Hôtels
Campings classés non classés,1,12145,millau,Sports
Campings classés 1 étoile,0,12145,millau,Sports
Campings classés 2 étoiles,1,12145,millau,Sports
Campings classés 3 étoiles,4,12145,millau,Sports
Campings classés 4 étoiles,3,12145,millau,Sports
Campings classés 5 étoiles,0,12145,millau,Sports
Nombre de théâtres,3,12202,rodez,Culture
Nombre de cinémas,1,12202,rodez,Culture
Nombre de musées,3,12202,rodez,Culture
Nombre de conservatoires,1,12202,rodez,Culture
Nombre de piscines,1,12202,rodez,Sports
Nombre de gymnases,11,12202,rodez,Sports
Nombre de stades,3,12202,rodez,Sports
Nombre de lieux dédiés au tennis,2,12202,rodez,Sports
Nombre de centres équestres,0,12202,rodez,Sports
Nombre de terrains de football et/ou de rugby,5,12202,rodez,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",8,12202,rodez,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,12202,rodez,Sports
Nombre d'hôtel(s),16,12202,rodez,Hôtels
Nombre de chambres d'hôtel,552,12202,rodez,Hôtels
Nombre de camping(s),0,12202,rodez,Hôtels
Nombre d'emplacements de camping,0,12202,rodez,Hôtels
Hôtels non-classés,4,12202,rodez,Hôtels
Hôtels classés 1 étoile,2,12202,rodez,Hôtels
Hôtels classés 2 étoiles,3,12202,rodez,Hôtels
Hôtels classés 3 étoiles,5,12202,rodez,Hôtels
Hôtels classés 4 étoiles,2,12202,rodez,Hôtels
Hôtels classés 5 étoiles,0,12202,rodez,Hôtels
Nombre de théâtres,5,13001,aix-en-provence,Culture
Nombre de cinémas,4,13001,aix-en-provence,Culture
Nombre de musées,11,13001,aix-en-provence,Culture
Nombre de conservatoires,1,13001,aix-en-provence,Culture
Nombre de piscines,7,13001,aix-en-provence,Sports
Nombre de gymnases,23,13001,aix-en-provence,Sports
Nombre de stades,11,13001,aix-en-provence,Sports
Nombre de lieux dédiés au tennis,16,13001,aix-en-provence,Sports
Nombre de centres équestres,8,13001,aix-en-provence,Sports
Nombre de terrains de football et/ou de rugby,18,13001,aix-en-provence,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",23,13001,aix-en-provence,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",4,13001,aix-en-provence,Sports
Nombre d'hôtel(s),46,13001,aix-en-provence,Hôtels
Nombre de chambres d'hôtel,2 521,13001,aix-en-provence,Hôtels
Nombre de camping(s),2,13001,aix-en-provence,Hôtels
Nombre d'emplacements de camping,342,13001,aix-en-provence,Hôtels
Hôtels non-classés,4,13001,aix-en-provence,Hôtels
Hôtels classés 1 étoile,1,13001,aix-en-provence,Hôtels
Hôtels classés 2 étoiles,7,13001,aix-en-provence,Hôtels
Hôtels classés 3 étoiles,17,13001,aix-en-provence,Hôtels
Hôtels classés 4 étoiles,12,13001,aix-en-provence,Hôtels
Hôtels classés 5 étoiles,5,13001,aix-en-provence,Hôtels
Campings classés non classés,0,13001,aix-en-provence,Sports
Campings classés 1 étoile,0,13001,aix-en-provence,Sports
Campings classés 2 étoiles,0,13001,aix-en-provence,Sports
Campings classés 3 étoiles,1,13001,aix-en-provence,Sports
Campings classés 4 étoiles,1,13001,aix-en-provence,Sports
Campings classés 5 étoiles,0,13001,aix-en-provence,Sports
Nombre de théâtres,0,13002,allauch,Culture
Nombre de cinémas,0,13002,allauch,Culture
Nombre de musées,0,13002,allauch,Culture
Nombre de conservatoires,0,13002,allauch,Culture
Nombre de piscines,1,13002,allauch,Sports
Nombre de gymnases,2,13002,allauch,Sports
Nombre de stades,0,13002,allauch,Sports
Nombre de lieux dédiés au tennis,3,13002,allauch,Sports
Nombre de centres équestres,2,13002,allauch,Sports
Nombre de terrains de football et/ou de rugby,1,13002,allauch,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",0,13002,allauch,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,13002,allauch,Sports
Nombre d'hôtel(s),2,13002,allauch,Hôtels
Nombre de chambres d'hôtel,35,13002,allauch,Hôtels
Nombre de camping(s),0,13002,allauch,Hôtels
Nombre d'emplacements de camping,0,13002,allauch,Hôtels
Hôtels non-classés,0,13002,allauch,Hôtels
Hôtels classés 1 étoile,1,13002,allauch,Hôtels
Hôtels classés 2 étoiles,0,13002,allauch,Hôtels
Hôtels classés 3 étoiles,1,13002,allauch,Hôtels
Hôtels classés 4 étoiles,0,13002,allauch,Hôtels
Hôtels classés 5 étoiles,0,13002,allauch,Hôtels
Nombre de théâtres,1,13004,arles,Culture
Nombre de cinémas,2,13004,arles,Culture
Nombre de musées,4,13004,arles,Culture
Nombre de conservatoires,1,13004,arles,Culture
Nombre de piscines,4,13004,arles,Sports
Nombre de gymnases,12,13004,arles,Sports
Nombre de stades,4,13004,arles,Sports
Nombre de lieux dédiés au tennis,12,13004,arles,Sports
Nombre de centres équestres,1,13004,arles,Sports
Nombre de terrains de football et/ou de rugby,16,13004,arles,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",10,13004,arles,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,13004,arles,Sports
Nombre d'hôtel(s),42,13004,arles,Hôtels
Nombre de chambres d'hôtel,1 339,13004,arles,Hôtels
Nombre de camping(s),5,13004,arles,Hôtels
Nombre d'emplacements de camping,588,13004,arles,Hôtels
Hôtels non-classés,11,13004,arles,Hôtels
Hôtels classés 1 étoile,1,13004,arles,Hôtels
Hôtels classés 2 étoiles,9,13004,arles,Hôtels
Hôtels classés 3 étoiles,15,13004,arles,Hôtels
Hôtels classés 4 étoiles,4,13004,arles,Hôtels
Hôtels classés 5 étoiles,2,13004,arles,Hôtels
Campings classés non classés,0,13004,arles,Sports
Campings classés 1 étoile,0,13004,arles,Sports
Campings classés 2 étoiles,1,13004,arles,Sports
Campings classés 3 étoiles,4,13004,arles,Sports
Campings classés 4 étoiles,0,13004,arles,Sports
Campings classés 5 étoiles,0,13004,arles,Sports
Nombre de théâtres,1,13005,aubagne,Culture
Nombre de cinémas,1,13005,aubagne,Culture
Nombre de musées,1,13005,aubagne,Culture
Nombre de conservatoires,1,13005,aubagne,Culture
Nombre de piscines,3,13005,aubagne,Sports
Nombre de gymnases,5,13005,aubagne,Sports
Nombre de stades,2,13005,aubagne,Sports
Nombre de lieux dédiés au tennis,2,13005,aubagne,Sports
Nombre de centres équestres,4,13005,aubagne,Sports
Nombre de terrains de football et/ou de rugby,8,13005,aubagne,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",6,13005,aubagne,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,13005,aubagne,Sports
Nombre d'hôtel(s),5,13005,aubagne,Hôtels
Nombre de chambres d'hôtel,291,13005,aubagne,Hôtels
Nombre de camping(s),1,13005,aubagne,Hôtels
Nombre d'emplacements de camping,66,13005,aubagne,Hôtels
Hôtels non-classés,0,13005,aubagne,Hôtels
Hôtels classés 1 étoile,0,13005,aubagne,Hôtels
Hôtels classés 2 étoiles,1,13005,aubagne,Hôtels
Hôtels classés 3 étoiles,3,13005,aubagne,Hôtels
Hôtels classés 4 étoiles,1,13005,aubagne,Hôtels
Hôtels classés 5 étoiles,0,13005,aubagne,Hôtels
Nombre de théâtres,0,13028,la-ciotat,Culture
Nombre de cinémas,3,13028,la-ciotat,Culture
Nombre de musées,2,13028,la-ciotat,Culture
Nombre de conservatoires,1,13028,la-ciotat,Culture
Nombre de piscines,2,13028,la-ciotat,Sports
Nombre de gymnases,4,13028,la-ciotat,Sports
Nombre de stades,2,13028,la-ciotat,Sports
Nombre de lieux dédiés au tennis,1,13028,la-ciotat,Sports
Nombre de centres équestres,0,13028,la-ciotat,Sports
Nombre de terrains de football et/ou de rugby,3,13028,la-ciotat,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",5,13028,la-ciotat,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,13028,la-ciotat,Sports
Nombre d'hôtel(s),11,13028,la-ciotat,Hôtels
Nombre de chambres d'hôtel,422,13028,la-ciotat,Hôtels
Nombre de camping(s),3,13028,la-ciotat,Hôtels
Nombre d'emplacements de camping,662,13028,la-ciotat,Hôtels
Hôtels non-classés,1,13028,la-ciotat,Hôtels
Hôtels classés 1 étoile,0,13028,la-ciotat,Hôtels
Hôtels classés 2 étoiles,2,13028,la-ciotat,Hôtels
Hôtels classés 3 étoiles,7,13028,la-ciotat,Hôtels
Hôtels classés 4 étoiles,1,13028,la-ciotat,Hôtels
Hôtels classés 5 étoiles,0,13028,la-ciotat,Hôtels
Campings classés non classés,0,13028,la-ciotat,Sports
Campings classés 1 étoile,1,13028,la-ciotat,Sports
Campings classés 2 étoiles,1,13028,la-ciotat,Sports
Campings classés 3 étoiles,0,13028,la-ciotat,Sports
Campings classés 4 étoiles,1,13028,la-ciotat,Sports
Campings classés 5 étoiles,0,13028,la-ciotat,Sports
Nombre de théâtres,0,13041,gardanne,Culture
Nombre de cinémas,1,13041,gardanne,Culture
Nombre de musées,0,13041,gardanne,Culture
Nombre de conservatoires,0,13041,gardanne,Culture
Nombre de piscines,1,13041,gardanne,Sports
Nombre de gymnases,4,13041,gardanne,Sports
Nombre de stades,1,13041,gardanne,Sports
Nombre de lieux dédiés au tennis,2,13041,gardanne,Sports
Nombre de centres équestres,2,13041,gardanne,Sports
Nombre de terrains de football et/ou de rugby,5,13041,gardanne,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",1,13041,gardanne,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,13041,gardanne,Sports
Nombre d'hôtel(s),0,13041,gardanne,Hôtels
Nombre de chambres d'hôtel,0,13041,gardanne,Hôtels
Nombre de camping(s),0,13041,gardanne,Hôtels
Nombre d'emplacements de camping,0,13041,gardanne,Hôtels
Nombre de théâtres,2,13047,istres,Culture
Nombre de cinémas,1,13047,istres,Culture
Nombre de musées,1,13047,istres,Culture
Nombre de conservatoires,1,13047,istres,Culture
Nombre de piscines,2,13047,istres,Sports
Nombre de gymnases,8,13047,istres,Sports
Nombre de stades,3,13047,istres,Sports
Nombre de lieux dédiés au tennis,5,13047,istres,Sports
Nombre de centres équestres,2,13047,istres,Sports
Nombre de terrains de football et/ou de rugby,7,13047,istres,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",6,13047,istres,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,13047,istres,Sports
Nombre d'hôtel(s),7,13047,istres,Hôtels
Nombre de chambres d'hôtel,308,13047,istres,Hôtels
Nombre de camping(s),1,13047,istres,Hôtels
Nombre d'emplacements de camping,100,13047,istres,Hôtels
Hôtels non-classés,0,13047,istres,Hôtels
Hôtels classés 1 étoile,0,13047,istres,Hôtels
Hôtels classés 2 étoiles,4,13047,istres,Hôtels
Hôtels classés 3 étoiles,3,13047,istres,Hôtels
Hôtels classés 4 étoiles,0,13047,istres,Hôtels
Hôtels classés 5 étoiles,0,13047,istres,Hôtels
Nombre de théâtres,0,13054,marignane,Culture
Nombre de cinémas,1,13054,marignane,Culture
Nombre de musées,0,13054,marignane,Culture
Nombre de conservatoires,1,13054,marignane,Culture
Nombre de piscines,2,13054,marignane,Sports
Nombre de gymnases,7,13054,marignane,Sports
Nombre de stades,3,13054,marignane,Sports
Nombre de lieux dédiés au tennis,3,13054,marignane,Sports
Nombre de centres équestres,0,13054,marignane,Sports
Nombre de terrains de football et/ou de rugby,6,13054,marignane,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",7,13054,marignane,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,13054,marignane,Sports
Nombre d'hôtel(s),4,13054,marignane,Hôtels
Nombre de chambres d'hôtel,492,13054,marignane,Hôtels
Nombre de camping(s),0,13054,marignane,Hôtels
Nombre d'emplacements de camping,0,13054,marignane,Hôtels
Hôtels non-classés,0,13054,marignane,Hôtels
Hôtels classés 1 étoile,0,13054,marignane,Hôtels
Hôtels classés 2 étoiles,1,13054,marignane,Hôtels
Hôtels classés 3 étoiles,2,13054,marignane,Hôtels
Hôtels classés 4 étoiles,1,13054,marignane,Hôtels
Hôtels classés 5 étoiles,0,13054,marignane,Hôtels
Nombre de théâtres,21,13055,marseille,Culture
Nombre de cinémas,14,13055,marseille,Culture
Nombre de musées,15,13055,marseille,Culture
Nombre de conservatoires,1,13055,marseille,Culture
Nombre de piscines,30,13055,marseille,Sports
Nombre de gymnases,116,13055,marseille,Sports
Nombre de stades,45,13055,marseille,Sports
Nombre de lieux dédiés au tennis,37,13055,marseille,Sports
Nombre de centres équestres,6,13055,marseille,Sports
Nombre de terrains de football et/ou de rugby,104,13055,marseille,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",76,13055,marseille,Sports
